PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
364698408,https://twitter.com/ChesterToddWI/status/1853867573789782104,,Twitter,24487014,Chester Todd for Congress WI-01,blank_for_now,blank_for_now,"{""follower_count"":2241,""following_count"":1175,""like_count"":null,""post_count"":1619,""views_count"":null,""comment_count"":null,""share_count"":null}","Why do I feel that Israel will do something terrible tonight while the people of the US are distracted by the election of our Board of Directors?

Oh, that's right.  They did the same thing in the West Bank in 2016.", ,no longer populated,,2024-11-05T18:30:47.000Z,post data removed,,46,26,2,357,,
364700188,https://twitter.com/markalfordkc/status/1853864627987239221,,Twitter,8403376,Mark Alford 🇺🇸🇺🇸🇺🇸🇺🇸,blank_for_now,blank_for_now,"{""follower_count"":14522,""following_count"":717,""like_count"":27487,""post_count"":7053,""views_count"":79686304,""comment_count"":null,""share_count"":null}","Over $100 billion in oil sales to Iran and $16.5 billion in sanctioned funds released—thanks to Biden’s weakness on the world stage.

Iran is using these resources to fund terror groups like Hezbollah, who seek Israel’s destruction.

This is the harsh reality Israel faces every https://t.co/DGbrqOdU32", ,no longer populated,,2024-11-05T18:19:05.000Z,post data removed,,9,3,2,665,,
364701113,https://twitter.com/JakeEllzey/status/1853859688091398144,,Twitter,9284432,Jake Ellzey,blank_for_now,blank_for_now,"{""follower_count"":4645,""following_count"":417,""like_count"":null,""post_count"":801,""views_count"":null,""comment_count"":null,""share_count"":null}","Just left Midlothian and Corsicana, and now heading to Palestine and Jacksonville! https://t.co/FgEUXj50kl", ,no longer populated,,2024-11-05T17:59:27.000Z,post data removed,,14,2,4,752,,
364698957,https://twitter.com/DrJillStein/status/1853839983339008211,,Twitter,10614341,Dr. Jill Stein🌻,blank_for_now,blank_for_now,"{""follower_count"":401394,""following_count"":1797,""like_count"":null,""post_count"":19712,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @guychristensen_: I asked Jill Stein what should be done about AIPAC and the pro Israel lobby in America:

Here is what she said 👇👇 http…", ,no longer populated,"I asked Jill Stein what should be done about AIPAC and the pro Israel lobby in America:

Here is what she said 👇👇 https://t.co/Su67NyfyqX",2024-11-05T16:41:09.000Z,post data removed,,0,668,0,0,,"I asked Jill Stein what should be done about AIPAC and the pro Israel lobby in America:

Here is what she said 👇👇 https://t.co/Su67NyfyqX"
364699034,https://twitter.com/DrJillStein/status/1853839564806508873,,Twitter,10614341,Dr. Jill Stein🌻,blank_for_now,blank_for_now,"{""follower_count"":401387,""following_count"":1797,""like_count"":null,""post_count"":19684,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @anthonyzenkus: Liberals keep saying ""A vote for Jill Stein is a vote for Donald Trump"" and that Donald Trump is going to let Israel  ""f…", ,no longer populated,"Liberals keep saying ""A vote for Jill Stein is a vote for Donald Trump"" and that Donald Trump is going to let Israel  ""finish the job"". 

What job is that, you might ask?

Why, the genocide job that Biden-Harris have been working tirelessly at for an entire year, of course.",2024-11-05T16:39:29.000Z,post data removed,,0,183,0,0,,"Liberals keep saying ""A vote for Jill Stein is a vote for Donald Trump"" and that Donald Trump is going to let Israel  ""finish the job"". 

What job is that, you might ask?

Why, the genocide job that Biden-Harris have been working tirelessly at for an entire year, of course."
364581396,https://twitter.com/Maebe_A_Girl/status/1853834679260151964,,Twitter,7383391,Maebe A. Girl,blank_for_now,blank_for_now,"{""follower_count"":9496,""following_count"":2698,""like_count"":null,""post_count"":9046,""views_count"":null,""comment_count"":null,""share_count"":null}",Israel especially perpetrates these war crimes when the U.S. is busy. 🗳️, ,no longer populated,"BREAKING: An Israeli airstrike has killed at least 20 people, mostly women and children, in the northern Gaza Strip, Palestinian medical officials say. https://t.co/M4Vy9rtlEN",2024-11-05T16:20:04.000Z,post data removed,,5,0,0,281,,"BREAKING: An Israeli airstrike has killed at least 20 people, mostly women and children, in the northern Gaza Strip, Palestinian medical officials say. https://t.co/M4Vy9rtlEN"
364585115,https://twitter.com/JohnCornyn/status/1853822804082168236,,Twitter,6733712,Senator John Cornyn,blank_for_now,blank_for_now,"{""follower_count"":377625,""following_count"":13559,""like_count"":null,""post_count"":61910,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @SenatorLankford: The US needs to continue to support our friend and ally, Israel.", ,no longer populated,"The US needs to continue to support our friend and ally, Israel.",2024-11-05T15:32:53.000Z,post data removed,,0,10,0,0,,"The US needs to continue to support our friend and ally, Israel."
364551898,https://twitter.com/epanitch/status/1853822747006161367,,Twitter,8706562,Rep. Esther Panitch,blank_for_now,blank_for_now,"{""follower_count"":9526,""following_count"":5225,""like_count"":null,""post_count"":32398,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @JewishWonk: I never want to hear anything from right wingers on a normie pro-Israel Democrat's Israel position again. Y'all abandoned t…, ,no longer populated,I never want to hear anything from right wingers on a normie pro-Israel Democrat's Israel position again. Y'all abandoned the cause for your spray tanned golden calf.,2024-11-05T15:32:39.000Z,post data removed,,0,121,0,0,,I never want to hear anything from right wingers on a normie pro-Israel Democrat's Israel position again. Y'all abandoned the cause for your spray tanned golden calf.
364586355,https://twitter.com/DrRichardMoss/status/1853821883843543184,,Twitter,7831597,Richard Moss MD: America Reborn,blank_for_now,blank_for_now,"{""follower_count"":1582,""following_count"":3380,""like_count"":434,""post_count"":5715,""views_count"":34396,""comment_count"":88,""share_count"":5136630}","If you want to save America and end the devastation of the last four years, help Israel, and bring peace to the world, then vote for Trump!", ,no longer populated,,2024-11-05T15:29:14.000Z,post data removed,,0,0,0,34,,
364583388,https://twitter.com/SenatorLankford/status/1853821415213920476,,Twitter,7125060,Sen. James Lankford,blank_for_now,blank_for_now,"{""follower_count"":141458,""following_count"":815,""like_count"":null,""post_count"":12630,""views_count"":null,""comment_count"":null,""share_count"":null}","The US needs to continue to support our friend and ally, Israel.", ,no longer populated,,2024-11-05T15:27:22.000Z,post data removed,,160,10,75,8788,,
364687849,https://twitter.com/RepStefanik/status/1853814539621691779,,Twitter,8650497,Rep. Elise Stefanik,blank_for_now,blank_for_now,"{""follower_count"":566284,""following_count"":746,""like_count"":null,""post_count"":14424,""views_count"":null,""comment_count"":null,""share_count"":null}","Day 395.

It has been 395 days since Hamas terrorists abducted innocent civilians during the barbaric Oct 7th attack in Israel. There are over 100 still being held hostage in Gaza including SEVEN Americans. We MUST bring them home now.", ,no longer populated,,2024-11-05T15:00:03.000Z,post data removed,,331,68,39,6922,,
364578327,https://twitter.com/votesocialist24/status/1853811441503007091,,Twitter,19051925,Claudia De la Cruz & Karina Garcia 2024,blank_for_now,blank_for_now,"{""follower_count"":45785,""following_count"":373,""like_count"":null,""post_count"":6134,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @SteakleyClaire: Another one for Claudia De la Cruz! Glad I was able to vote my conscience here in Texas. Free Palestine. 
@votesocialis…", ,no longer populated,"Another one for Claudia De la Cruz! Glad I was able to vote my conscience here in Texas. Free Palestine. 
@votesocialist24 #Vote2024 #vote #2024PresidentialElection https://t.co/Qv9w7OlVAv",2024-11-05T14:47:44.000Z,post data removed,,0,13,0,0,,"Another one for Claudia De la Cruz! Glad I was able to vote my conscience here in Texas. Free Palestine. 
@votesocialist24 #Vote2024 #vote #2024PresidentialElection https://t.co/Qv9w7OlVAv"
364514917,https://twitter.com/DrRichardMoss/status/1853809374927475133,,Twitter,7831597,Richard Moss MD: America Reborn,blank_for_now,blank_for_now,"{""follower_count"":1582,""following_count"":3380,""like_count"":434,""post_count"":5715,""views_count"":34396,""comment_count"":88,""share_count"":5136630}","Harris/Biden and the Democratic Party issued an ultimatum to Israel on the eve of the election, threatening to cut off military aid in the midst of a war if they don’t take better care of the so-called Palestinians in Gaza.", ,no longer populated,,2024-11-05T14:39:31.000Z,post data removed,,0,0,0,25,,
364512481,https://twitter.com/GeoffYoung4KY/status/1853800825740492868,,Twitter,10279779,Geoffrey M. Young,blank_for_now,blank_for_now,"{""follower_count"":37180,""following_count"":35720,""like_count"":null,""post_count"":47263,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @peace__jane: Over 50 countries press UN for arms embargo on 'Israel

More than 50 nations urge the UN for an arms embargo on 'Israel' t…", ,no longer populated,"Over 50 countries press UN for arms embargo on 'Israel

More than 50 nations urge the UN for an arms embargo on 'Israel' to stop the genocide in Gaza. Turkey leads the call, condemning continued arms supplies to 'Israel' as support for war crimes. https://t.co/LG39FeNqQH",2024-11-05T14:05:33.000Z,post data removed,,0,55,0,0,,"Over 50 countries press UN for arms embargo on 'Israel

More than 50 nations urge the UN for an arms embargo on 'Israel' to stop the genocide in Gaza. Turkey leads the call, condemning continued arms supplies to 'Israel' as support for war crimes. https://t.co/LG39FeNqQH"
